policy,fixed_action,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,steps,final_time_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,mean_stage1_acid_yield,mean_stage2_vfa_conversion,mean_stage2_ch4_per_vfa_in
fixed_open_loop_action,20,20.0,-1.0,50.0,0.0,1.0,50.0,0.0,-112.86121691760326,-11286.121691760327,12057.539842165865,1765.82,21577.84153392619,514.0342098275339,256.1778459749973,11135.557287519985,921.9825546458774,12057.539842165865,357.0,8829.099999999999,43.15568306785238,168,7.0,6.959506854840289,13.90337754474949,7.100791669440644,13.277685084388049,0.014691965705921703,0.4889419629047617,1.9881560238834028
fixed_open_loop_action,21,21.0,0.0,-100.0,0.0,0.0,0.0,100.0,-147.92203682645203,-14792.203682645204,11702.720967266094,1582.0,24912.9246499113,580.6593056739398,406.23661593993177,11158.726977841732,543.9939894243608,11702.720967266094,699.9999999999999,7909.999999999999,49.82584929982259,168,7.0,7.343323272975525,-0.17947936585497068,7.333392133062112,0.5040874790718215,0.016596223447167293,0.6925674264967862,2.65203904852687
fixed_open_loop_action,22,22.0,0.0,-10.0,0.0,0.0,0.0,10.0,-2.116257479340568,-211.62574793405565,12356.865943264831,158.20000000000002,12410.291691198887,580.6593056739398,517.4486623679257,11158.726977841732,1198.1389654230973,12356.865943264831,70.0,790.9999999999999,24.82058338239777,168,7.0,7.343323272975525,1.1557029843388043,7.333392133062112,4.112395014335986,0.016596223447167293,0.8791609697597357,3.5567105196733966
fixed_open_loop_action,23,23.0,0.0,-2.0,0.0,0.0,0.0,2.0,95.83605136278194,9583.605136278195,12880.517024386412,31.640000000000004,3265.2718881082183,580.6593056739398,569.1560938761077,11158.726977841732,1721.7900465446799,12880.517024386412,14.0,158.20000000000002,6.530543776216437,168,7.0,7.343323272975525,6.756764613079423,7.333392133062112,6.951149184810335,0.016596223447167293,0.966360541317284,4.301878592216246
fixed_open_loop_action,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,93.71219639672023,9371.219639672023,12636.49152778024,0.0,3265.2718881082183,580.6593056739398,567.5319711113002,11158.726977841732,1477.7645499385078,12636.49152778024,0.0,0.0,6.530543776216437,168,7.0,7.343323272975525,7.381469318166327,7.333392133062112,7.345986660662585,0.016596223447167293,0.9634852899408719,3.8538353490705637
fixed_open_loop_action,25,25.0,0.0,2.0,0.0,0.0,2.0,0.0,65.32083044670091,6532.083044670091,12430.767471432791,70.0,5828.684426762702,580.6593056739398,531.20240837087,11158.726977841732,1272.04049359106,12430.767471432791,14.0,349.99999999999994,11.657368853525405,168,7.0,7.343323272975525,9.213038612300876,7.333392133062112,8.499164010501213,0.016596223447167293,0.901768627504403,3.442806272887123
fixed_open_loop_action,26,26.0,0.0,10.0,0.0,0.0,10.0,0.0,-48.67165576505861,-4867.165576505861,12275.693623451694,350.0,16792.859199957555,580.6593056739398,436.73725923160634,11158.726977841732,1116.9666456099608,12275.693623451694,70.0,1750.0,33.58571839991511,168,7.0,7.343323272975525,13.076871539223125,7.333392133062112,11.670075717173553,0.016596223447167293,0.7412876012027095,2.8921353583503993
fixed_open_loop_action,27,27.0,0.0,50.0,0.0,0.0,50.0,0.0,-120.2690300645994,-12026.90300645994,12112.827903257827,1750.0,22389.73090971777,580.6593056739398,316.7744142907204,11158.726977841732,954.1009254160938,12112.827903257827,349.99999999999994,8750.0,44.77946181943554,168,7.0,7.343323272975525,13.90362885672896,7.333392133062112,13.277903022676723,0.016596223447167293,0.534208513728498,1.8630483261362312
fixed_open_loop_action,28,28.0,1.0,-100.0,1.0,0.0,0.0,100.0,-165.35786579565624,-16535.786579565625,11492.645459275975,1617.0000000000002,26411.432038841598,1153.6978047003277,925.3204096742309,10943.075403050516,549.5700562254583,11492.645459275975,707.0,8085.0,52.8228640776832,168,7.0,7.906915106219346,-0.17510581661379132,7.765501193068916,0.506796447630223,0.03297463137198858,0.7943509081813264,2.6170716460240797
fixed_open_loop_action,29,29.0,1.0,-10.0,1.0,0.0,0.0,10.0,-11.474554706135564,-1147.4554706135573,12222.409773175259,193.2,13176.665243788817,1153.6978047003277,1057.657750278771,10943.075403050516,1279.3343701247413,12222.409773175259,77.0,966.0,26.35333048757763,168,7.0,7.906915106219346,1.261960326671466,7.765501193068916,4.324846133133763,0.03297463137198858,0.9135469403744445,3.328756637414291
fixed_open_loop_action,30,30.0,1.0,-2.0,1.0,0.0,0.0,2.0,79.99964889187713,7999.964889187713,12839.909358328174,66.64,4773.304469140461,1153.6978047003277,1141.0001934258962,10943.075403050516,1896.833955277657,12839.909358328174,21.0,333.20000000000005,9.546608938280922,168,7.0,7.906915106219346,6.901121700447117,7.765501193068916,7.010570495549863,0.03297463137198858,0.9705050445911839,3.5485666868897434
