decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,episode_start_d,episode_start_index,influent_csv,use_dynamic_flow,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,q_ad_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in,policy,window_id,window_start_d
38,1.7283966611636803,0.0,150.63665080000098,150.63665080000098,704.3170501577458,150.63665080000098,0.7195416388756724,149.9171091611253,130.34944466473843,63.66566243903915,194.0151071037776,0.03749999999999999,0.9375,0.0419758819748192,0.0,0.0419758819748192,194.0151071037776,0.1875,20.987940987409598,172.83966611636802,82.875,4.875,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.724520180712974,7.46557551046044,6.22220173180552,0.03137967133507854,0.3,0.0,0.0,0.0,199.185077829175,1050.4461643794023,535.9738938523026,0.21387619505485903,0.9952233295479265,0.4226439057223034,fixed_action_22_s1_0p3_s2_0,2,78.0
39,1.7951460888555317,0.0,135.36961377687618,135.36961377687618,617.3353345889701,135.36961377687618,0.6784847262441962,134.69112905063196,131.26010682384353,67.89389385007489,199.1540006739184,0.03749999999999999,0.9375,0.03890378357673048,0.0,0.03890378357673048,199.1540006739184,0.1875,19.45189178836524,179.51460888555317,83.0,5.0,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.70252135375182,7.47083657340848,6.340266224054337,0.030217972628248643,0.3,0.0,0.0,0.0,143.640877616064,1042.811706373946,531.3938078018322,0.2192805209619291,0.9949879097138997,0.5015445634792268,fixed_action_22_s1_0p3_s2_0,2,78.0
40,1.6880707391378778,0.0,89.87640363453205,89.87640363453205,408.35868442921196,89.87640363453205,0.3782586411848858,89.49814499334717,127.56053988552773,60.28331887437655,187.84385875990424,0.03749999999999999,0.9375,0.03769856969223294,0.0,0.03769856969223294,187.84385875990424,0.1875,18.84928484611647,168.80707391378778,83.125,5.125,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.705146319617708,7.475645673022202,6.417523341349644,0.02330362442407173,0.3,0.0,0.0,0.0,92.6985641162643,997.9459655624701,433.25656813641166,0.22009181403882186,0.9957913464948708,0.6707357708649422,fixed_action_22_s1_0p3_s2_0,2,78.0
41,1.4919491236123577,0.0,65.95562881082004,65.95562881082004,293.46314421191266,65.95562881082004,0.2065082337240024,65.74912057709602,121.90518492398536,47.37026937368655,169.2754542976719,0.03749999999999999,0.9375,0.03978608387287229,0.0,0.03978608387287229,169.2754542976719,0.1875,19.893041936436145,149.19491236123577,83.25,5.25,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.732404175375639,7.4791153452902455,6.436099749458757,0.017778630981393338,0.3,0.0,0.0,0.0,76.0575502015103,967.0375038725124,339.3178259720869,0.2247492746932229,0.9968689824136716,0.7182142029084171,fixed_action_22_s1_0p3_s2_0,2,78.0
42,1.3916185490887278,0.0,111.44297923792499,111.44297923792499,371.4741614582432,111.44297923792499,0.34786344421405335,111.09511579371095,118.43038440270658,42.82602603987278,161.25641044257935,0.03749999999999999,0.9375,0.04381411106741316,0.0,0.04381411106741316,161.25641044257935,0.1875,21.90705553370658,139.16185490887278,83.375,5.375,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.762943258368338,7.48160157282593,6.385613469447866,0.023605068906975033,0.3,0.0,0.0,0.0,204.729214634018,941.1487054878141,388.8068904826257,0.30000196729820766,0.9968785521834321,0.3842864425621773,fixed_action_22_s1_0p3_s2_0,2,78.0
43,1.5743351140411588,0.0,172.1681082335373,172.1681082335373,774.2020991335322,172.1681082335373,0.7956255924433832,171.3724826410939,120.35051595221599,59.931203838853335,180.28171979106932,0.03749999999999999,0.9375,0.04532141677390687,0.0,0.04532141677390687,180.28171979106932,0.1875,22.660708386953438,157.43351140411588,83.5,5.5,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.754544095380128,7.4859513830651565,6.386831429988882,0.03259684062302405,0.3,0.0,0.0,0.0,200.945788678155,988.2294718926813,532.3520667673837,0.22238135032987327,0.9953787864627973,0.3480970108445386,fixed_action_22_s1_0p3_s2_0,2,78.0
44,1.7281678347908038,0.0,139.76167938862346,139.76167938862346,693.8243599063322,139.76167938862346,0.7014553925982143,139.06022399602523,127.16931197374667,66.82798295401989,193.99729492776655,0.03749999999999999,0.9375,0.04198602289737232,0.0,0.04198602289737232,193.99729492776655,0.1875,20.99301144868616,172.81678347908039,83.625,5.625,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.720364447648634,7.491238767968427,6.4780911886609225,0.03157694690486888,0.3,0.0,0.0,0.0,162.275083666525,1026.202742018233,525.5663967301067,0.20143668551431604,0.9949810606479065,0.4781566967880872,fixed_action_22_s1_0p3_s2_0,2,78.0
45,1.7062350894912433,0.0,124.82919572093259,124.82919572093259,521.4605007941267,124.82919572093259,0.5773993405555166,124.25179638037707,127.01249798559303,63.09145465425802,190.10395263985106,0.03749999999999999,0.9375,0.038585887381453465,0.0,0.038585887381453465,190.10395263985106,0.1875,19.292943690726734,170.62350894912433,83.75,5.75,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.702031283457918,7.495884536452133,6.535427466345102,0.029643239480271602,0.3,0.0,0.0,0.0,172.255233747068,1002.6442620605944,489.6099651139426,0.23938379902376408,0.9953744848132616,0.5054222635168211,fixed_action_22_s1_0p3_s2_0,2,78.0
46,1.7600313399920013,0.0,197.53056687479764,197.53056687479764,735.401455651119,197.53056687479764,1.0767567586605897,196.45381011613702,126.08656596216441,68.26058664999826,194.3471526121627,0.03749999999999999,0.9375,0.03631303722592511,0.0,0.03631303722592511,194.3471526121627,0.1875,18.156518612962557,176.00313399920014,83.875,5.875,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.676820919708687,7.500092499106994,6.558614859282005,0.04031135950276146,0.3,0.0,0.0,0.0,230.596295037261,1019.4014262397811,615.8721188518841,0.2686023604616142,0.9945489107043209,0.3455697400659231,fixed_action_22_s1_0p3_s2_0,2,78.0
47,1.8595362279892067,0.0,142.88973894286332,142.88973894286332,545.3432508114591,142.88973894286332,0.836893315796776,142.05284562706657,126.57561981276118,76.0362589948266,202.61187880758777,0.03749999999999999,0.9375,0.03294151201733422,0.0,0.03294151201733422,202.61187880758777,0.1875,16.47075600866711,185.95362279892066,84.0,6.0,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.655936075208868,7.505858280368091,6.645095921759054,0.03539987137398909,0.3,0.0,0.0,0.0,142.63786685611,1000.4750374433479,574.9310856715143,0.26201798359152045,0.9941430831773624,0.5321323949316674,fixed_action_22_s1_0p3_s2_0,2,78.0
48,1.7162120795129943,0.0,107.44437186469102,107.44437186469102,428.26501981131884,107.44437186469102,0.5118494789817439,106.93252238570929,122.27985709947446,65.46181681009595,187.74167390957044,0.03749999999999999,0.9375,0.031865931916541995,0.0,0.031865931916541995,187.74167390957044,0.1875,15.932965958270998,171.62120795129943,84.125,6.125,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.6571482780759474,7.510675968022316,6.708317136728103,0.028596276174153303,0.3,0.0,0.0,0.0,113.22890946897,962.3208935944981,481.5524441492787,0.250882904029911,0.995236144340568,0.6092624087610157,fixed_action_22_s1_0p3_s2_0,2,78.0
49,1.5747500120139408,0.0,96.85556497033929,96.85556497033929,358.821291286958,96.85556497033929,0.37508267079884294,96.48048229954045,119.28235872748591,55.02675640212283,174.30911512960876,0.03749999999999999,0.9375,0.03329322785642931,0.0,0.03329322785642931,174.30911512960876,0.1875,16.646613928214656,157.4750012013941,84.25,6.25,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.676105401908577,7.514385602500656,6.735674776201733,0.02483440957178201,0.3,0.0,0.0,0.0,120.463060952359,951.2586993273878,416.99701507406246,0.2699270286413455,0.996127401962771,0.5681321090736916,fixed_action_22_s1_0p3_s2_0,2,78.0
50,1.5344175891685508,0.0,152.68493642944915,152.68493642944915,419.1722590095761,152.68493642944915,0.6375275670570242,152.04740886239213,117.65782101184432,54.01366267768,171.67148368952434,0.03749999999999999,0.9375,0.03608444954533855,0.0,0.03608444954533855,171.67148368952434,0.1875,18.042224772669275,153.44175891685506,84.375,6.375,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.697304061650076,7.517378000834427,6.701358449619364,0.03297708036036849,0.3,0.0,0.0,0.0,262.465869448315,937.0269567434474,484.46468571246146,0.36425343793077924,0.9958245549170359,0.35375894925062235,fixed_action_22_s1_0p3_s2_0,2,78.0
51,1.7528865885581661,0.0,203.24646314001353,203.24646314001353,953.639132656177,203.24646314001353,1.1902620109490192,202.0562011290645,121.46383056987169,72.17075035106575,193.63458092093742,0.03749999999999999,0.9375,0.0363168441302416,0.0,0.0363168441302416,193.63458092093742,0.1875,18.158422065120803,175.2886588558166,84.5,6.5,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.676932213082952,7.5222104714922375,6.767634727304218,0.041699729773412006,0.3,0.0,0.0,0.0,206.707791004192,1001.7225801290042,614.8110921767528,0.2131272262012884,0.9941437504369802,0.3550898216681309,fixed_action_22_s1_0p3_s2_0,2,78.0
52,1.8809070695301042,0.0,160.55940200792392,160.55940200792392,887.9155945231423,160.55940200792392,0.9582950929438369,159.6011069149801,128.0790850013757,75.83083131883812,203.90991632021382,0.03749999999999999,0.9375,0.03126341873440677,0.0,0.03126341873440677,203.90991632021382,0.1875,15.631709367203387,188.09070695301043,84.625,6.625,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.626175133540429,7.527541684325635,6.927851389570038,0.03981285375436796,0.3,0.0,0.0,0.0,171.796712632909,1027.5821807407644,594.942574672574,0.18082732525286124,0.9940315230316035,0.47229144086557895,fixed_action_22_s1_0p3_s2_0,2,78.0
53,1.8590843823788514,0.0,160.74074201340744,160.74074201340744,746.3956523290291,160.74074201340744,0.8999654085849026,159.84077660482248,125.93125543042987,72.64458624290586,198.57584167333576,0.03749999999999999,0.9375,0.02495980687090122,0.0,0.02495980687090122,198.57584167333576,0.1875,12.47990343545061,185.90843823788515,84.75,6.75,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.5776894310422085,7.531948723450824,7.059370867312273,0.04001442589763325,0.3,0.0,0.0,0.0,210.360261388461,988.1205595187272,581.4579350776754,0.21535594628912585,0.9944011369033627,0.4519363624490831,fixed_action_22_s1_0p3_s2_0,2,78.0
54,1.8849660003642257,0.0,199.45651505225268,199.45651505225268,844.1573928621523,199.45651505225268,1.223883814113044,198.23263123813967,120.49485195918618,77.538097965003,198.0329499241892,0.03749999999999999,0.9375,0.018697699775533275,0.0,0.018697699775533275,198.0329499241892,0.1875,9.348849887766637,188.49660003642256,84.875,6.875,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.524747235948331,7.536011435085099,7.190560046712322,0.046122264531687954,0.3,0.0,0.0,0.0,208.552507172183,941.173553237255,651.268906849406,0.23627882281050305,0.9938639065573146,0.38874688021441633,fixed_action_22_s1_0p3_s2_0,2,78.0
55,1.8719817839662196,0.0,162.46654154989616,162.46654154989616,707.4349542872774,162.46654154989616,1.0015614419203804,161.46498010797578,112.93469588015516,80.38190255086734,193.31659843102247,0.03749999999999999,0.9375,0.011861840068801024,0.0,0.011861840068801024,193.31659843102247,0.1875,5.930920034400512,187.19817839662196,85.0,7.0,78.0,7488,digester_influent_original_dynamic.csv,True,22,0.3,0.0,,,6.469963563212342,7.540760204995339,7.353758271375239,0.04291788492430095,0.3,0.0,0.0,0.0,159.905645898452,867.1228092481052,624.9022035632981,0.22965580166105454,0.9938352756674347,0.4947597319672169,fixed_action_22_s1_0p3_s2_0,2,78.0
0,2.5131625437293548,0.0,2.9579130064026615,2.9579130064026615,501.98847548333356,2.9579130064026615,2.0377192543992444,0.9201937520034168,62.82853855012186,235.9115929275221,298.7401314776439,0.0,0.0,0.09484775420941688,0.0,0.09484775420941688,298.7401314776439,0.0,47.42387710470844,251.31625437293548,78.125,0.125,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.168792124253938,7.272472686070987,0.2307431723818748,0.1006654418561396,0.0,0.0,0.0,0.0,109.641346886226,439.3647712809433,1731.0337332264178,0.005892392257720001,0.31109561032105304,79.75609573941857,zero_dosing_open_loop,2,78.0
1,1.8988477788569034,0.0,3.817737879966633,3.817737879966633,377.1235703729032,3.817737879966633,0.9509296140675465,2.866808265899086,61.98712791959413,176.5045413337094,238.4916692533035,0.0,0.0,0.09721378273522636,0.0,0.09721378273522636,238.4916692533035,0.0,48.60689136761318,189.88477788569034,78.25,0.25,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.185020525770243,7.289847661465391,0.34214145294821585,0.05266623488188829,0.0,0.0,0.0,0.0,117.035632228651,529.1732435402425,1132.1501473547357,0.01012330753071631,0.7509180451970008,46.23275533396547,zero_dosing_open_loop,2,78.0
2,1.2529361376239918,0.0,9.028264018274225,9.028264018274225,462.02522351127175,9.028264018274225,0.7567763416435636,8.27148767663066,69.06336656489066,105.61432776579299,174.67769433068364,0.0,0.0,0.09876816113656889,0.0,0.09876816113656889,174.67769433068364,0.0,49.384080568284446,125.29361376239919,78.375,0.375,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.191580060515188,7.301596684695212,0.46047412224737155,0.025270049042704038,0.0,0.0,0.0,0.0,252.943389966636,572.2430074354955,638.3444468870777,0.019540630162270714,0.9161769815202829,11.698187774750238,zero_dosing_open_loop,2,78.0
3,0.93814705905293,0.0,18.45200419284207,18.45200419284207,992.6242592701782,18.45200419284207,0.6027904474310662,17.849213745411003,81.51302461169301,61.19744582328156,142.7104704349746,0.0,0.0,0.0977915290593632,0.0,0.0977915290593632,142.7104704349746,0.0,48.8957645296816,93.81470590529301,78.5,0.5,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.1708652537573805,7.307953798065873,0.7244390703154898,0.015104278951973643,0.0,0.0,0.0,0.0,214.402666004098,731.5223581419671,395.0096376482407,0.018589112668280755,0.9673319797063072,3.316574458996783,zero_dosing_open_loop,2,78.0
4,0.9360080869218035,0.0,20.625127209565274,20.625127209565274,865.6574125208252,20.625127209565274,0.29741019457068746,20.327717014994594,99.59720725653503,41.22205683123859,140.8192640877736,0.0,0.0,0.0944369107911865,0.0,0.0944369107911865,140.8192640877736,0.0,47.21845539559325,93.60080869218035,78.625,0.625,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.143634558097055,7.311444803072828,1.0344548437835042,0.01130001915504554,0.0,0.0,0.0,0.0,171.04286807183,835.960227755583,287.60119121307935,0.023825969617130835,0.9855802007159136,1.9986328526556247,zero_dosing_open_loop,2,78.0
5,0.9353396346097296,0.0,27.84724987721746,27.84724987721746,779.1700163099822,27.84724987721746,0.2482775397624509,27.598972337455006,106.80502330211898,32.53138005998776,139.33640336210675,0.0,0.0,0.09160487980226757,0.0,0.09160487980226757,139.33640336210675,0.0,45.80243990113379,93.53396346097296,78.75,0.75,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.123866926170116,7.313881658892422,1.2935956540089188,0.010503613228246608,0.0,0.0,0.0,0.0,233.012085552924,863.8772092708357,247.56131215596426,0.03573963229372883,0.9910843066781407,1.1682079991174463,zero_dosing_open_loop,2,78.0
6,0.9960201059858307,0.0,46.10319023915893,46.10319023915893,864.3895414908953,46.10319023915893,0.3678082057071535,45.73538203345177,111.2486548225006,32.69928198517789,143.94793680767853,0.0,0.0,0.08869185241819094,0.0,0.08869185241819094,143.94793680767853,0.0,44.345926209095474,99.60201059858306,78.875,0.875,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.097464776726254,7.316333568902137,1.5780591108796231,0.01229902197561921,0.0,0.0,0.0,0.0,242.397115879864,910.2078094771703,276.35388118403273,0.053336126857389254,0.9920220660696328,0.7092628908227682,zero_dosing_open_loop,2,78.0
7,1.0707996873489423,0.0,42.74449883585409,42.74449883585409,688.5195524440219,42.74449883585409,0.3079787801988351,42.436520055655244,114.99070852885076,35.078007306893795,150.06871583574454,0.0,0.0,0.0859774942017006,0.0,0.0859774942017006,150.06871583574454,0.0,42.988747100850304,107.07996873489424,79.0,1.0,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.082154478349824,7.319192757448449,1.82370812423454,0.011845239541511041,0.0,0.0,0.0,0.0,158.692009633083,923.6005514199263,275.5593758468158,0.06208175016108829,0.9927948908377302,0.8206437848668928,zero_dosing_open_loop,2,78.0
8,1.035591352023143,0.0,33.881146056736405,33.881146056736405,526.6946677046858,33.881146056736405,0.1921970835958988,33.688948973140505,114.19732804716834,31.897696578533946,146.09502462570228,0.0,0.0,0.08507177884677593,0.0,0.08507177884677593,146.09502462570228,0.0,42.535889423387964,103.55913520231431,79.125,1.125,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.080499494295715,7.321843125191047,1.987351525910077,0.01020524208808953,0.0,0.0,0.0,0.0,138.188233922011,902.5085703586441,240.3035791300821,0.06432786989165673,0.9943273145697594,0.9414586072477882,zero_dosing_open_loop,2,78.0
9,0.9701484996272657,0.0,32.02568364429172,32.02568364429172,410.3586871988649,32.02568364429172,0.15017537676742407,31.875508267524296,111.18142423311264,28.488466192495576,139.66989042560823,0.0,0.0,0.08531008092576331,0.0,0.08531008092576331,139.66989042560823,0.0,42.65504046288166,97.01484996272657,79.25,1.25,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.085173588317905,7.324235853113113,2.094263116345949,0.009001386892320228,0.0,0.0,0.0,0.0,112.266246125793,876.8546807660958,216.726025912647,0.0780431477225476,0.9953107831066024,0.8895506028510146,zero_dosing_open_loop,2,78.0
10,0.8976714921075208,0.0,35.46530991713376,35.46530991713376,390.8595983254386,35.46530991713376,0.1457484877083198,35.31956142942544,107.01636095326943,25.855901967467297,132.87226292073672,0.0,0.0,0.08621022741996927,0.0,0.08621022741996927,132.87226292073672,0.0,43.105113709984636,89.76714921075208,79.375,1.375,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.092505974983765,7.326444228488286,2.162324241457586,0.009131224380296413,0.0,0.0,0.0,0.0,173.068632529285,841.5304232499507,215.99103872404393,0.09073669949280493,0.9958903929488037,0.7290476814634,zero_dosing_open_loop,2,78.0
11,0.9480474461942459,0.0,51.651326162167436,51.651326162167436,954.8599259826307,51.651326162167436,0.23454873556608363,51.41677742660135,109.010256128481,28.644399040661888,137.65465516914293,0.0,0.0,0.08569982109943669,0.0,0.08569982109943669,137.65465516914293,0.0,42.849910549718345,94.80474461942458,79.5,1.5,78.0,7488,digester_influent_original_dynamic.csv,True,12,0.0,0.0,,,7.0732284098885065,7.32906239362018,2.3224575168133,0.010926199331384655,0.0,0.0,0.0,0.0,191.454873887536,914.3539340002437,245.45728837102703,0.05409309235489583,0.9954589987713058,0.5545723831122614,zero_dosing_open_loop,2,78.0
