episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
41,56,2352,4.850917816162109,236.27546572685242,71.22131519204895,7122.131519204894,8720.991851833794,20.950575,1577.9097576288984,5350.739365547816,5326.787985690401,3360.721485033083,698.3525,3.1558195152577966,5.236433843767272,6.735068635824692,6.5814626524467394,6.72862004047768
42,56,2408,4.76420521736145,241.88972187042236,81.8645617446948,8186.45617446948,9848.27258496535,12.541425,1649.274985495871,4815.037512769945,4794.301534701027,3261.895866167868,418.0475,3.298549970991742,6.309168816631996,6.652979329215655,6.862602018166773,6.89023317585981
43,56,2464,4.85811710357666,247.61834335327148,78.39331814340164,7839.331814340165,9876.41619886271,17.813775,2019.2706095225433,4867.964776304441,4844.2637861058065,3265.7082663696488,593.7925,4.0385412190450865,6.490021607120802,6.343075789730081,6.886393445684964,6.644798762918193
44,56,2520,4.672663450241089,253.13996410369873,66.79342217610684,6679.342217610683,8993.911446231765,26.828625000000002,2287.74060362108,5061.109748664819,5019.911615989755,3126.88100504626,894.2874999999999,4.57548120724216,5.510203500530794,6.707277391077956,6.72125158400248,6.489933502663054
45,56,2576,4.886813640594482,258.9616241455078,79.5840415116624,7958.404151166242,9764.728458607913,28.776975000000007,1777.547332441672,4914.70751644614,4888.867758287265,3197.100627995281,959.2325000000001,3.5550946648833444,6.468449563723506,6.676582086185752,6.886405976124918,7.114195264398853
46,56,2632,4.64110803604126,264.40086483955383,73.4417242612152,7344.17242612152,8693.181750734408,13.8192,1335.1901246128882,5234.884197534662,5213.817781391834,3269.0852731235627,460.64000000000004,2.670380249225777,5.202391815830665,6.893301921514145,6.559492906429322,6.86372474063004
47,56,2688,4.532860994338989,269.77382349967957,79.15802344228175,7915.802344228174,9803.903030391095,13.659525,1874.4411611629203,5060.427399141123,5039.474872176032,3336.8130156200878,455.3175,3.7488823223258407,6.502448084887664,6.6690819541316735,6.911236297951262,6.811709189328566
48,56,2744,4.63520073890686,275.5951533317566,77.39628939969336,7739.628939969338,9310.411767898011,15.058575,1555.7242529286755,4941.4985963045765,4917.910877825685,3165.611345201566,501.9525,3.111448505857351,5.642985480857186,6.963123485238376,6.76299879624771,6.969692138203141
49,56,2800,5.02917218208313,281.5676281452179,78.47576395484961,7847.576395484961,9265.3802758012,14.15385,1403.65003031624,4925.70788078136,4901.979354449086,3211.033825658408,471.795,2.80730006063248,5.541218383534038,7.0540440653418734,6.724314410720997,6.9806823092722725
50,56,2856,4.940918445587158,287.4039373397827,81.13358401797413,8113.3584017974135,9763.604798247845,31.795050000000003,1618.451346450432,4759.770375132657,4735.447608366441,3113.965453272447,1059.835,3.2369026929008635,6.39304235069874,6.7760803552995394,6.855267280284225,7.0132656986336785
