time,pH_sp,stage1_pH,stage2_pH,q_NaOH_m3_d,u_NaOH_kmol_d,q_HCl_m3_d,u_HCl_kmol_d,stage1_T_K,stage2_T_K,stage1_V_liq_m3,stage2_V_liq_m3,stage1_HRT_d,stage2_HRT_d,prbs_segment
182.4895833,8.4,4.904081714094765,8.369149442672313,1.249944774737577,31.248619368439424,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5,8.4,4.904081714016496,8.369236516873103,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5104167,8.4,4.904081714049857,8.369337239548933,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5208333,8.4,4.904081714094765,8.36943801055621,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.53125,8.4,4.904081714016496,8.369538894781192,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5416667,8.4,4.904081714049857,8.369639884152459,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5520833,8.4,4.904081714094765,8.369740973635846,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5625,8.4,4.904081714016496,8.369842163065378,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5729167,8.4,4.904081714049857,8.36994344547205,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.5833333,8.4,4.904081714094765,8.370044816124523,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.59375,8.4,4.904081714016496,8.370146275137182,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6041667,8.4,4.904081714049858,8.370247815870762,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6145833,8.4,4.904081714094766,8.370349433942476,1.2583481630301927,31.458704075754817,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.625,8.4,4.904081714016496,8.37045112972656,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6354167,8.4,4.904081714049858,8.370553803763913,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6458333,8.4,4.904081714094766,8.370656539611275,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.65625,8.4,4.904081714016497,8.370759342906963,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6666667,8.4,4.904081714049858,8.370862207154453,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6770833,8.4,4.904081714094766,8.370965128637511,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6875,8.4,4.904081714016497,8.371068108155928,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.6979167,8.4,4.904081714049858,8.37117113991038,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7083333,8.4,4.904081714094766,8.371274220407841,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.71875,8.4,4.904081714016497,8.371377350604556,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7291667,8.4,4.904081714049859,8.371480524947078,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7395833,8.4,4.904081714094766,8.371583740188875,1.2589128859808814,31.472822149522035,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.75,8.4,4.904081714016497,8.371686997410356,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7604167,8.4,4.904081714049859,8.371787226498528,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7708333,8.4,4.904081714094766,8.371887508954392,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.78125,8.4,4.904081714016498,8.37198782627588,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.7916667,8.4,4.904081714049859,8.37208817680483,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8020833,8.4,4.904081714094767,8.372188557096617,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8125,8.4,4.904081714016498,8.37228896846615,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8229167,8.4,4.904081714049859,8.372389406034774,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8333333,8.4,4.904081714094767,8.372489867194515,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.84375,8.4,4.904081714016498,8.372590353200685,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8541667,8.4,4.904081714049859,8.37269085941136,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8645833,8.4,4.904081714094768,8.372791383376454,1.2570012308111855,31.425030770279637,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.875,8.4,4.904081714016499,8.372891926395253,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8854167,8.4,4.90408171404986,8.372988374463588,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.8958333,8.4,4.904081714094768,8.37308486268733,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.90625,8.4,4.904081714016499,8.373181362321429,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9166667,8.4,4.90408171404986,8.37327787693461,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9270833,8.4,4.904081714094768,8.37337440226045,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9375,8.4,4.904081714016499,8.373470940142772,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9479167,8.4,4.90408171404986,8.373567486402909,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9583333,8.4,4.904081714094768,8.373664039052143,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.96875,8.4,4.904081714016499,8.373760599359343,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9791667,8.4,4.904081714049861,8.373857163504605,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
182.9895833,8.4,4.904081714094769,8.373953729546551,1.2544337403320989,31.360843508302473,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0,8.4,4.9040817140165,8.374050298775082,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0104167,8.4,4.904081714049861,8.374142671440657,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0208333,8.4,4.904081714094769,8.37423507136695,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.03125,8.4,4.9040817140165,8.37432746584855,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0416667,8.4,4.904081714049861,8.374419862653664,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0520833,8.4,4.904081714094769,8.374512256200198,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0625,8.4,4.9040817140165,8.374604649006944,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0729167,8.4,4.904081714049861,8.374697037340345,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.0833333,8.4,4.904081714094769,8.374789419671476,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.09375,8.4,4.904081714016501,8.374881797151717,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1041667,8.4,4.904081714049862,8.374974166686423,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1145833,8.4,4.90408171409477,8.375066526630002,1.2518080787807513,31.295201969518782,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.125,8.4,4.904081714016501,8.375158878194167,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1354167,8.4,4.904081714049862,8.375247224259319,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1458333,8.4,4.90408171409477,8.375335586624738,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.15625,8.4,4.904081714016501,8.375423930856819,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1666667,8.4,4.904081714049862,8.375512268429963,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1770833,8.4,4.90408171409477,8.375600591907622,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1875,8.4,4.904081714016501,8.375688904910987,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.1979167,8.4,4.9040817140498625,8.375777203663606,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2083333,8.4,4.904081714094771,8.375865487191003,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.21875,8.4,4.904081714016502,8.375953756408801,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2291667,8.4,4.9040817140498625,8.376042008825715,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2395833,8.4,4.904081714094771,8.376130243005345,1.2493050340914975,31.232625852287438,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.25,8.4,4.904081714016502,8.376218460108246,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2604167,8.4,4.9040817140498625,8.376302932198527,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2708333,8.4,4.904081714094771,8.376387413167002,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.28125,8.4,4.904081714016502,8.376471863132481,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.2916667,8.4,4.904081714049863,8.376556303011975,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3020833,8.4,4.904081714094771,8.376640717664607,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3125,8.4,4.9040817140165025,8.3767251168552,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3229167,8.4,4.904081714049863,8.376809492570684,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3333333,8.4,4.9040817140947714,8.376893847641309,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.34375,8.4,4.9040817140165025,8.376978180290614,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3541667,8.4,4.904081714049863,8.377062490425011,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3645833,8.4,4.9040817140947714,8.377146775367278,1.2469670235965735,31.174175589914338,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.375,8.4,4.9040817140165025,8.377231037563131,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3854167,8.4,4.904081714049863,8.37731181405104,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.3958333,8.4,4.9040817140947714,8.377392598500446,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.40625,8.4,4.9040817140165025,8.377473329760525,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4166667,8.4,4.904081714049864,8.377554069003594,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4270833,8.4,4.904081714094772,8.37763474746528,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4375,8.4,4.904081714016503,8.377715442874258,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4479167,8.4,4.904081714049864,8.37779606185559,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4583333,8.4,4.904081714094772,8.377876717853905,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.46875,8.4,4.904081714016503,8.377957262059779,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4791667,8.4,4.904081714049865,8.378037897565232,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.4895833,8.4,4.904081714094772,8.378118329126318,1.244792872009947,31.119821800248676,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5,8.4,4.904081714016503,8.378198997065747,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5104167,8.4,4.904081714049864,8.378276773251669,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5208333,8.4,4.904081714094773,8.378354023689662,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.53125,8.4,4.904081714016504,8.378431258567288,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5416667,8.4,4.904081714049865,8.378508464344687,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5520833,8.4,4.904081714094773,8.378585640239699,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5625,8.4,4.904081714016504,8.378662787364052,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5729167,8.4,4.904081714049865,8.378739904371194,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.5833333,8.4,4.904081714094773,8.378816990029447,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.59375,8.4,4.904081714016504,8.378894045408158,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6041667,8.4,4.904081714049866,8.378971069181949,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6145833,8.4,4.904081714094774,8.379048061129332,1.2427646258252536,31.06911564563134,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.625,8.4,4.904081714016505,8.379125024752925,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6354167,8.4,4.904081714049866,8.379198916854271,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6458333,8.4,4.904081714094774,8.379272790449281,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.65625,8.4,4.904081714016505,8.379346633675885,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6666667,8.4,4.904081714049866,8.379420444793851,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6770833,8.4,4.904081714094774,8.379494222631887,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6875,8.4,4.904081714016506,8.379567968209415,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.6979167,8.4,4.904081714049867,8.37964168037095,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7083333,8.4,4.904081714094775,8.379715357997764,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.71875,8.4,4.904081714016506,8.379789002128346,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7291667,8.4,4.904081714049867,8.37986261162574,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7395833,8.4,4.904081714094775,8.379936185387733,1.2408503223453131,31.021258058632828,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.75,8.4,4.904081714016506,8.380009724464971,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7604167,8.4,4.904081714049867,8.380080434195433,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7708333,8.4,4.904081714094775,8.380151121256395,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.78125,8.4,4.904081714016507,8.380221771868968,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.7916667,8.4,4.904081714049868,8.38029238866305,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8020833,8.4,4.904081714094776,8.380362969494689,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8125,8.4,4.904081714016507,8.380433515868598,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8229167,8.4,4.904081714049868,8.380504026524454,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8333333,8.4,4.904081714094776,8.380574500639135,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.84375,8.4,4.904081714016507,8.380644939269837,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8541667,8.4,4.904081714049868,8.380715341389077,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8645833,8.4,4.904081714094777,8.380785706112375,1.2390880235572423,30.97720058893106,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.875,8.4,4.904081714016508,8.3808560345507,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8854167,8.4,4.904081714049869,8.380923703937139,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.8958333,8.4,4.904081714094777,8.38099136269135,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.90625,8.4,4.904081714016508,8.381058955945893,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9166667,8.4,4.904081714049869,8.381126553546201,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9270833,8.4,4.904081714094777,8.381194055186075,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9375,7.0,4.904081714016508,8.381261609998145,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9479167,7.0,4.904081714049869,8.381328965288935,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9583333,7.0,4.904081714094777,8.381396543017765,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.96875,7.0,4.904081714016509,8.38146301330788,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9791667,7.0,4.90408171404987,8.381531303185874,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
183.9895833,7.0,4.904081714094778,8.381589287663026,1.2374321575103877,30.935803937759694,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0,7.0,4.904081714016509,8.38166745833181,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0104167,7.0,4.90408171404987,8.304740195606243,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0208333,7.0,4.904081714094778,8.219812374357799,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.03125,7.0,4.904081714016509,8.124185277522269,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0416667,7.0,4.9040817140498705,8.014656663041663,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0520833,7.0,4.9040817140947786,7.887736304722584,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0625,7.0,4.90408171401651,7.741649800005239,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0729167,7.0,4.9040817140498705,7.581246743890443,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.0833333,7.0,4.9040817140947786,7.420915929574253,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.09375,7.0,4.90408171401651,7.275588664605597,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1041667,7.0,4.904081714049871,7.15060924421804,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1145833,7.0,4.9040817140947786,7.044080681140801,0.0,0.0,100.0,1130.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.125,7.0,4.90408171401651,6.952258344859806,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1354167,7.0,4.904081714049871,6.977484303334275,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1458333,7.0,4.904081714094779,6.991798675866411,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.15625,7.0,4.9040817140165105,7.004846502637615,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1666667,7.0,4.904081714049871,7.017235613305722,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1770833,7.0,4.904081714094779,7.029218965530862,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1875,7.0,4.9040817140165105,7.0409176402002185,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.1979167,7.0,4.904081714049871,7.052390161216568,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2083333,7.0,4.90408171409478,7.063665569269834,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.21875,7.0,4.904081714016511,7.0747592345901085,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2291667,7.0,4.904081714049872,7.085679441141754,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2395833,7.0,4.90408171409478,7.09643136714095,1.6928336516116955,42.320841290292385,0.0,0.0,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.25,7.0,4.904081714016511,7.107019067197817,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2604167,7.0,4.904081714049872,7.09639516425658,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2708333,7.0,4.90408171409478,7.088228600156406,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.28125,7.0,4.904081714016511,7.0804616016099144,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.2916667,7.0,4.904081714049873,7.073047443782405,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
184.3020833,7.0,4.904081714094781,7.065934000459237,0.0,0.0,13.277415069733538,150.03479028798898,328.15,308.15,1070.8044,4283.2176,6.0,24.0,
